Product_Line,PIM_Attribute_ID,PIM_Attribute_Name,LOV_Value_Code,LOV_Value_Name,Modified_TimeStamp,Modified_By,Version,Comments
Apparel,womencasualbottomwearjeanslowersize,Size,29.5-30inches,29.5 - 30 Inches,2016-05-21T00:00,TUL,1.7 d,
Apparel,womencasualbottomwearjeanslowersize,Size,48cms,48 cms,2016-05-21T00:00,TUL,1.7 d,
Apparel,womencasualbottomwearjeanslowersize,Size,49.5cms,49.5 cms,2016-05-21T00:00,TUL,1.7 d,
Apparel,womencasualbottomwearjeanslowersize,Size,51cms,51 cms,2016-05-21T00:00,TUL,1.7 d,
Apparel,womencasualbottomwearjeanslowersize,Size,52cms,52 cms,2016-05-21T00:00,TUL,1.7 d,
Apparel,womencasualbottomwearjeanslowersize,Size,53.5cms,53.5 cms,2016-05-21T00:00,TUL,1.7 d,
Apparel,womencasualbottomwearjeanslowersize,Size,54.5cms,54.5 cms,2016-05-21T00:00,TUL,1.7 d,
Apparel,womencasualbottomwearjeanslowersize,Size,54.5-56cms,54.5 - 56 cms,2016-05-21T00:00,TUL,1.7 d,
Apparel,womencasualbottomwearjeanslowersize,Size,56cms,56 cms,2016-05-21T00:00,TUL,1.7 d,
Apparel,womencasualbottomwearjeanslowersize,Size,57cms,57 cms,2016-05-21T00:00,TUL,1.7 d,
Apparel,womencasualbottomwearjeanslowersize,Size,58.5cms,58.5 cms,2016-05-21T00:00,TUL,1.7 d,
Apparel,womencasualbottomwearjeanslowersize,Size,59.5-61cms,59.5 - 61 cms,2016-05-21T00:00,TUL,1.7 d,
Apparel,womencasualbottomwearjeanslowersize,Size,62.5-63cms,62.5 - 63 cms,2016-05-21T00:00,TUL,1.7 d,
Apparel,womencasualbottomwearjeanslowersize,Size,64.5-66cms,64.5 - 66 cms,2016-05-21T00:00,TUL,1.7 d,
Apparel,womencasualbottomwearjeanslowersize,Size,xxs,XXS,2016-05-21T00:00,TUL,1.7 d,
Apparel,womencasualbottomwearjeanslowersize,Size,xs,XS,2016-05-21T00:00,TUL,1.7 d,
Apparel,womencasualbottomwearjeanslowersize,Size,s,S,2016-05-21T00:00,TUL,1.7 d,
Apparel,womencasualbottomwearjeanslowersize,Size,m,M,2016-05-21T00:00,TUL,1.7 d,
Apparel,womencasualbottomwearjeanslowersize,Size,l,L,2016-05-21T00:00,TUL,1.7 d,
Apparel,womencasualbottomwearjeanslowersize,Size,xxl,XXL,2016-05-21T00:00,TUL,1.7 d,
Apparel,womencasualbottomwearjeanslowersize,Size,3xl,3XL,2016-05-21T00:00,TUL,1.7 d,
Apparel,womencasualbottomwearjeanslowersize,Size,4xl,4XL,2016-05-21T00:00,TUL,1.7 d,
Apparel,womencasualbottomwearjeanslowersize,Size,5xl,5XL,2016-05-21T00:00,TUL,1.7 d,
Apparel,womencasualbottomwearjeanslowersize,Size,6xl,6XL,2016-05-21T00:00,TUL,1.7 d,
Apparel,womencasualbottomwearjeanslowersize,Size,freesize,Free Size,2016-05-21T00:00,TUL,1.7 d,
Apparel,womencasualbottomwearjeanslowersize,Size,22,22,2016-05-21T00:00,TUL,1.7 d,
Apparel,womencasualbottomwearjeanslowersize,Size,23,23,2016-05-21T00:00,TUL,1.7 d,
Apparel,womencasualbottomwearjeanslowersize,Size,24,24,2016-05-21T00:00,TUL,1.7 d,
Apparel,womencasualbottomwearjeanslowersize,Size,25,25,2016-05-21T00:00,TUL,1.7 d,
Apparel,womencasualbottomwearjeanslowersize,Size,26,26,2016-05-21T00:00,TUL,1.7 d,
Apparel,womencasualbottomwearjeanslowersize,Size,27,27,2016-05-21T00:00,TUL,1.7 d,
Apparel,womencasualbottomwearjeanslowersize,Size,28,28,2016-05-21T00:00,TUL,1.7 d,
Apparel,womencasualbottomwearjeanslowersize,Size,29,29,2016-05-21T00:00,TUL,1.7 d,
Apparel,womencasualbottomwearjeanslowersize,Size,30,30,2016-05-21T00:00,TUL,1.7 d,
Apparel,womencasualbottomwearjeanslowersize,Size,31,31,2016-05-21T00:00,TUL,1.7 d,
Apparel,womencasualbottomwearjeanslowersize,Size,32,32,2016-05-21T00:00,TUL,1.7 d,
Apparel,womencasualbottomwearjeanslowersize,Size,33,33,2016-05-21T00:00,TUL,1.7 d,
Apparel,womencasualbottomwearjeanslowersize,Size,34,34,2016-05-21T00:00,TUL,1.7 d,
Apparel,womencasualbottomwearjeanslowersize,Size,35,35,2016-05-21T00:00,TUL,1.7 d,
Apparel,womencasualbottomwearjeanslowersize,Size,36,36,2016-05-21T00:00,TUL,1.7 d,
Apparel,womencasualbottomwearjeanslowersize,Size,37,37,2016-05-21T00:00,TUL,1.7 d,
Apparel,womencasualbottomwearjeanslowersize,Size,38,38,2016-05-21T00:00,TUL,1.7 d,
Apparel,womencasualbottomwearjeanslowersize,Size,xl,XL,2016-05-21T00:00,TUL,1.7 d,
Apparel,womencasualbottomwearjeanslowersize,Size,39,39,2016-05-21T00:00,TUL,1.7 d,
Apparel,womencasualbottomwearjeanslowersize,Size,40,40,2016-05-21T00:00,TUL,1.7 d,
Apparel,womencasualbottomwearjeanslowersize,Size,41,41,2016-05-21T00:00,TUL,1.7 d,
Apparel,womencasualbottomwearjeanslowersize,Size,42,42,2016-05-21T00:00,TUL,1.7 d,
Apparel,womencasualbottomwearjeanslowersize,Size,43,43,2016-05-21T00:00,TUL,1.7 d,
Apparel,womencasualbottomwearjeanslowersize,Size,44,44,2016-05-21T00:00,TUL,1.7 d,
Apparel,womencasualbottomwearjeanslowersize,Size,45,45,2016-05-21T00:00,TUL,1.7 d,
Apparel,womencasualbottomwearjeanslowersize,Size,46,46,2016-05-21T00:00,TUL,1.7 d,
Apparel,womencasualbottomwearjeanslowersize,Size,47,47,2016-05-21T00:00,TUL,1.7 d,
Apparel,womencasualbottomwearjeanslowersize,Size,48,48,2016-05-21T00:00,TUL,1.7 d,
Apparel,womencasualbottomwearjeanslowersize,Size,0-3m,0 - 3 Months,2016-05-21T00:00,TUL,1.7 d,
Apparel,womencasualbottomwearjeanslowersize,Size,3-6m,3 - 6 Months,2016-05-21T00:00,TUL,1.7 d,
Apparel,womencasualdressjumperneckcollar,Neck/Collar,oneshoulder,One Shoulder,2016-05-21T00:00,TUL,1.7 d,
Apparel,womencasualdressjumperneckcollar,Neck/Collar,shawlneck,Shawl neck,2016-05-21T00:00,TUL,1.7 d,
Apparel,womencasualdressjumperneckcollar,Neck/Collar,halterneck,Halter neck,2016-05-21T00:00,TUL,1.7 d,
Apparel,womencasualdressjumperneckcollar,Neck/Collar,cowlneck,Cowl neck,2016-05-21T00:00,TUL,1.7 d,
Apparel,womencasualdressjumperneckcollar,Neck/Collar,boatneck,Boat neck,2016-05-21T00:00,TUL,1.7 d,
Apparel,womencasualdressjumperneckcollar,Neck/Collar,scoopneck,Scoop neck,2016-05-21T00:00,TUL,1.7 d,
Apparel,womencasualdressjumperneckcollar,Neck/Collar,bandneck,Band Neck,2016-05-21T00:00,TUL,1.7 d,
Apparel,womencasualdressjumperneckcollar,Neck/Collar,roundneck,Round neck,2016-05-21T00:00,TUL,1.7 d,
Apparel,womencasualdressjumperneckcollar,Neck/Collar,peterpancollar,Peter pan collar,2016-05-21T00:00,TUL,1.7 d,
Apparel,womencasualdressjumperneckcollar,Neck/Collar,uneck,U neck,2016-05-21T00:00,TUL,1.7 d,
Apparel,womencasualdressjumperneckcollar,Neck/Collar,sweetheartneck,Sweet heart neck,2016-05-21T00:00,TUL,1.7 d,
Apparel,womencasualdressjumperneckcollar,Neck/Collar,vneck,V neck,2016-05-21T00:00,TUL,1.7 d,
Apparel,womencasualdressjumperneckcollar,Neck/Collar,squareneck,Square neck,2016-05-21T00:00,TUL,1.7 d,
Apparel,womencasualdressjumperneckcollar,Neck/Collar,shirtcollar,Shirt collar,2016-05-21T00:00,TUL,1.7 d,
Apparel,womencasualdressjumperneckcollar,Neck/Collar,offshoulder,Off Shoulder,2016-05-21T00:00,TUL,1.7 d,
Apparel,womencasualdressjumpersleeve,Sleeve,sleeveless,Sleeveless,2016-05-21T00:00,TUL,1.7 d,
Apparel,womencasualdressjumpersleeve,Sleeve,shortsleeves,Short sleeves,2016-05-21T00:00,TUL,1.7 d,
Apparel,womencasualdressjumpersleeve,Sleeve,offtoshoulder,Off- shoulder,2016-05-21T00:00,TUL,1.7 d,
Apparel,womencasualdressjumpersleeve,Sleeve,fullsleeves,Full Sleeves,2016-05-21T00:00,TUL,1.7 d,
Apparel,womencasualdressjumpersleeve,Sleeve,elbowsleeves,Elbow sleeves,2016-05-21T00:00,TUL,1.7 d,
Apparel,womencasualdressjumpersleeve,Sleeve,capsleeve,Cap sleeve,2016-05-21T00:00,TUL,1.7 d,
Apparel,womencasualdressjumpersleeve,Sleeve,3by4thsleeves,3/4th sleeves,2016-05-21T00:00,TUL,1.7 d,
Apparel,womencasualdressjumpersleeve,Sleeve,shoulderstraps,Shoulder straps,2016-05-21T00:00,TUL,1.7 d,
Apparel,womencasualskirtpattern,Pattern,solid,Solid,2016-05-21T00:00,TUL,1.7 d,
Apparel,womencasualskirtpattern,Pattern,print,Print,2016-05-21T00:00,TUL,1.7 d,
Apparel,womencasualskirtpattern,Pattern,others,Others,2016-05-21T00:00,TUL,1.7 d,
Apparel,womencasualskirtpattern,Pattern,floral,Floral,2016-05-21T00:00,TUL,1.7 d,
Apparel,womencasualskirtpattern,Pattern,stripes,Stripes,2016-05-21T00:00,TUL,1.7 d,
Apparel,womencasualskirtpattern,Pattern,checks,Checks,2016-05-21T00:00,TUL,1.7 d,
Apparel,womencasualskirtpattern,Pattern,self,Self,2016-05-21T00:00,TUL,1.7 d,
Apparel,womencasualskirtpattern,Pattern,embellished,Embellished,2016-05-21T00:00,TUL,1.7 d,
Apparel,womencasualskirtpattern,Pattern,embroidery,Embroidery,2016-05-21T00:00,TUL,1.7 d,
Apparel,womencasualtopwearneckcollar,Neck/Collar,rollcollar,Roll collar,2016-05-21T00:00,TUL,1.7 d,
Apparel,womencasualtopwearneckcollar,Neck/Collar,other,Other,2016-05-21T00:00,TUL,1.7 d,
Apparel,womencasualtopwearneckcollar,Neck/Collar,boatneck,Boat neck,2016-05-21T00:00,TUL,1.7 d,
Apparel,womencasualtopwearneckcollar,Neck/Collar,cowlneck,Cowl neck,2016-05-21T00:00,TUL,1.7 d,
Apparel,womencasualtopwearneckcollar,Neck/Collar,halterneck,Halter neck,2016-05-21T00:00,TUL,1.7 d,
Apparel,womencasualtopwearneckcollar,Neck/Collar,offshoulder,Off Shoulder,2016-05-21T00:00,TUL,1.7 d,
Apparel,womencasualtopwearneckcollar,Neck/Collar,oneshoulder,One Shoulder,2016-05-21T00:00,TUL,1.7 d,
Apparel,womencasualtopwearneckcollar,Neck/Collar,peterpancollar,Peter pan collar,2016-05-21T00:00,TUL,1.7 d,
Apparel,womencasualtopwearneckcollar,Neck/Collar,roundneck,Round neck,2016-05-21T00:00,TUL,1.7 d,
Apparel,womencasualtopwearneckcollar,Neck/Collar,scoopneck,Scoop neck,2016-05-21T00:00,TUL,1.7 d,
Apparel,womencasualtopwearneckcollar,Neck/Collar,shawlneck,Shawl neck,2016-05-21T00:00,TUL,1.7 d,
Apparel,womencasualtopwearneckcollar,Neck/Collar,shirtcollar,Shirt collar,2016-05-21T00:00,TUL,1.7 d,
Apparel,womencasualtopwearneckcollar,Neck/Collar,squareneck,Square neck,2016-05-21T00:00,TUL,1.7 d,
Apparel,womencasualtopwearneckcollar,Neck/Collar,vneck,V neck,2016-05-21T00:00,TUL,1.7 d,
Apparel,womencasualtopwearneckcollar,Neck/Collar,sweetheartneck,Sweet heart neck,2016-05-21T00:00,TUL,1.7 d,
Apparel,womencasualtopwearneckcollar,Neck/Collar,uneck,U neck,2016-05-21T00:00,TUL,1.7 d,
Apparel,womencasualtopwearneckcollar,Neck/Collar,bandneck,Band Neck,2016-05-21T00:00,TUL,1.7 d,
Apparel,womencasualtopwearneckcollar,Neck/Collar,sqaureneck,Sqaure neck,2016-05-21T00:00,TUL,1.7 d,
Apparel,womencasualtopwearneckcollar,Neck/Collar,turtleneck,Turtle neck,2016-05-21T00:00,TUL,1.7 d,
Apparel,womencasualtopwearneckcollar,Neck/Collar,crewneck,Crew neck,2016-05-21T00:00,TUL,1.7 d,
Apparel,womencasualtopwearneckcollar,Neck/Collar,henley,Henley,2016-05-21T00:00,TUL,1.7 d,
Apparel,womencasualtopwearneckcollar,Neck/Collar,hood,Hood,2016-05-21T00:00,TUL,1.7 d,
Apparel,womencasualtopwearneckcollar,Neck/Collar,strapless,Strapless,2016-05-21T00:00,TUL,1.7 d,
Apparel,womencasualtopwearneckcollar,Neck/Collar,mandarincollar,Mandarin collar,2016-05-21T00:00,TUL,1.7 d,
Apparel,womencasualtopwearneckcollar,Neck/Collar,mockcollar,Mock collar,2016-05-21T00:00,TUL,1.7 d,
Apparel,womencasualtopwearneckcollar,Neck/Collar,buttontodowncollar,Button-down collar,2016-05-21T00:00,TUL,1.7 d,
Apparel,womencasualtopwearneckcollar,Neck/Collar,cuttoawaycollar,Cut-away collar,2016-05-21T00:00,TUL,1.7 d,
Apparel,womencasualtopwearneckcollar,Neck/Collar,notchedlapel,Notched lapel,2016-05-21T00:00,TUL,1.7 d,
Apparel,womencasualtopwearneckcollar,Neck/Collar,peakedlapel,Peaked lapel,2016-05-21T00:00,TUL,1.7 d,
Apparel,womencasualtopwearsize,Size,l,L,2016-05-21T00:00,TUL,1.7 d,
Apparel,womencasualtopwearsize,Size,freesize,Free Size,2016-05-21T00:00,TUL,1.7 d,
Apparel,womencasualtopwearsize,Size,s,S,2016-05-21T00:00,TUL,1.7 d,
Apparel,womencasualtopwearsize,Size,xl,XL,2016-05-21T00:00,TUL,1.7 d,
Apparel,womencasualtopwearsize,Size,xs,XS,2016-05-21T00:00,TUL,1.7 d,
Apparel,womencasualtopwearsize,Size,xxl,XXL,2016-05-21T00:00,TUL,1.7 d,
Apparel,womencasualtopwearsize,Size,xxs,XXS,2016-05-21T00:00,TUL,1.7 d,
Apparel,womencasualtopwearsize,Size,2,2,2016-05-21T00:00,TUL,1.7 d,
Apparel,womencasualtopwearsize,Size,4,4,2016-05-21T00:00,TUL,1.7 d,
Apparel,womencasualtopwearsize,Size,6,6,2016-05-21T00:00,TUL,1.7 d,
Apparel,womencasualtopwearsize,Size,8,8,2016-05-21T00:00,TUL,1.7 d,
Apparel,womencasualtopwearsize,Size,10,10,2016-05-21T00:00,TUL,1.7 d,
Apparel,womencasualtopwearsize,Size,12,12,2016-05-21T00:00,TUL,1.7 d,
Apparel,womencasualtopwearsize,Size,14,14,2016-05-21T00:00,TUL,1.7 d,
Apparel,womencasualtopwearsize,Size,16,16,2016-05-21T00:00,TUL,1.7 d,
Apparel,womencasualtopwearsize,Size,18,18,2016-05-21T00:00,TUL,1.7 d,
Apparel,womencasualtopwearsize,Size,20,20,2016-05-21T00:00,TUL,1.7 d,
Apparel,womencasualtopwearsize,Size,28,28,2016-05-21T00:00,TUL,1.7 d,
Apparel,womencasualtopwearsize,Size,30,30,2016-05-21T00:00,TUL,1.7 d,
Apparel,womencasualtopwearsize,Size,32,32,2016-05-21T00:00,TUL,1.7 d,
Apparel,womencasualtopwearsize,Size,34,34,2016-05-21T00:00,TUL,1.7 d,
Apparel,womencasualtopwearsize,Size,36,36,2016-05-21T00:00,TUL,1.7 d,
Apparel,womencasualtopwearsize,Size,38,38,2016-05-21T00:00,TUL,1.7 d,
Apparel,womencasualtopwearsize,Size,40,40,2016-05-21T00:00,TUL,1.7 d,
Apparel,womencasualtopwearsize,Size,42,42,2016-05-21T00:00,TUL,1.7 d,
Apparel,womencasualtopwearsize,Size,44,44,2016-05-21T00:00,TUL,1.7 d,
Apparel,womencasualtopwearsize,Size,46,46,2016-05-21T00:00,TUL,1.7 d,
Apparel,womencasualtopwearsize,Size,0-3m,0 - 3 Months,2016-05-21T00:00,TUL,1.7 d,
Apparel,womencasualtopwearsize,Size,3-6m,3 - 6 Months,2016-05-21T00:00,TUL,1.7 d,
Apparel,womencasualtopwearsize,Size,6-9m,6 - 9 Months,2016-05-21T00:00,TUL,1.7 d,
Apparel,womencasualtopwearsize,Size,9-12m,9 - 12 Months,2016-05-21T00:00,TUL,1.7 d,
Apparel,womencasualtopwearsize,Size,12-18m,12 - 18 Months,2016-05-21T00:00,TUL,1.7 d,
Apparel,womencasualtopwearsize,Size,18-24m,18 - 24 Months,2016-05-21T00:00,TUL,1.7 d,
Apparel,womencasualtopwearsize,Size,24-48m,24 - 48 Months,2016-05-21T00:00,TUL,1.7 d,
Apparel,womencasualtopwearsize,Size,m,M,2016-05-21T00:00,TUL,1.7 d,
Apparel,womencasualtopwearsize,Size,6xl,6XL,2016-05-21T00:00,TUL,1.7 d,
Apparel,womencasualtopwearsize,Size,5xl,5XL,2016-05-21T00:00,TUL,1.7 d,
Apparel,womencasualtopwearsize,Size,4xl,4XL,2016-05-21T00:00,TUL,1.7 d,
Apparel,womencasualtopwearsize,Size,3xl,3XL,2016-05-21T00:00,TUL,1.7 d,
Apparel,womencasualtopwearsleeve,Sleeve,fullsleeves,Full Sleeves,2016-05-21T00:00,TUL,1.7 d,
Apparel,womencasualtopwearsleeve,Sleeve,shortsleeve,Short sleeve,2016-05-21T00:00,TUL,1.7 d,
Apparel,womencasualtopwearsleeve,Sleeve,shoulderstraps,Shoulder straps,2016-05-21T00:00,TUL,1.7 d,
Apparel,womencasualtopwearsleeve,Sleeve,sleeveless,Sleeveless,2016-05-21T00:00,TUL,1.7 d,
Apparel,womencasualtopwearsleeve,Sleeve,3by4thsleeve,3/4th sleeve,2016-05-21T00:00,TUL,1.7 d,
Apparel,womencasualtopwearsleeve,Sleeve,kimonosleeve,Kimono sleeve,2016-05-21T00:00,TUL,1.7 d,
Apparel,womencasualtopwearsleeve,Sleeve,elbowsleeves,Elbow sleeves,2016-05-21T00:00,TUL,1.7 d,
Apparel,womencasualtopwearsleeve,Sleeve,cuffsleeve,Cuff sleeve,2016-05-21T00:00,TUL,1.7 d,
Apparel,womencasualtopwearsleeve,Sleeve,capsleeves,Cap sleeves,2016-05-21T00:00,TUL,1.7 d,
Apparel,womencasualtopwearsleeve,Sleeve,offtoshoulder,Off- shoulder,2016-05-21T00:00,TUL,1.7 d,
Apparel,womencasualweardressesjumperssize,Size,37,37,2016-05-21T00:00,TUL,1.7 d,
Apparel,womencasualweardressesjumperssize,Size,38,38,2016-05-21T00:00,TUL,1.7 d,
Apparel,womencasualweardressesjumperssize,Size,39,39,2016-05-21T00:00,TUL,1.7 d,
Apparel,womencasualweardressesjumperssize,Size,40,40,2016-05-21T00:00,TUL,1.7 d,
Apparel,womencasualweardressesjumperssize,Size,41,41,2016-05-21T00:00,TUL,1.7 d,
Apparel,womencasualweardressesjumperssize,Size,42,42,2016-05-21T00:00,TUL,1.7 d,
Apparel,womencasualweardressesjumperssize,Size,43,43,2016-05-21T00:00,TUL,1.7 d,
Apparel,womencasualweardressesjumperssize,Size,44,44,2016-05-21T00:00,TUL,1.7 d,
Apparel,womencasualweardressesjumperssize,Size,45,45,2016-05-21T00:00,TUL,1.7 d,
Apparel,womencasualweardressesjumperssize,Size,46,46,2016-05-21T00:00,TUL,1.7 d,
Apparel,womencasualweardressesjumperssize,Size,47,47,2016-05-21T00:00,TUL,1.7 d,
Apparel,womencasualweardressesjumperssize,Size,48,48,2016-05-21T00:00,TUL,1.7 d,
Apparel,womencasualweardressesjumperssize,Size,3xl,3XL,2016-05-21T00:00,TUL,1.7 d,
Apparel,womencasualweardressesjumperssize,Size,4xl,4XL,2016-05-21T00:00,TUL,1.7 d,
Apparel,womencasualweardressesjumperssize,Size,5xl,5XL,2016-05-21T00:00,TUL,1.7 d,
Apparel,womencasualweardressesjumperssize,Size,6xl,6XL,2016-05-21T00:00,TUL,1.7 d,
Apparel,womencasualweardressesjumperssize,Size,freesize,Free Size,2016-05-21T00:00,TUL,1.7 d,
Apparel,womencasualweardressesjumperssize,Size,l,L,2016-05-21T00:00,TUL,1.7 d,
Apparel,womencasualweardressesjumperssize,Size,m,M,2016-05-21T00:00,TUL,1.7 d,
Apparel,womencasualweardressesjumperssize,Size,s,S,2016-05-21T00:00,TUL,1.7 d,
Apparel,womencasualweardressesjumperssize,Size,xl,XL,2016-05-21T00:00,TUL,1.7 d,
Apparel,womencasualweardressesjumperssize,Size,xs,XS,2016-05-21T00:00,TUL,1.7 d,
Apparel,womencasualweardressesjumperssize,Size,xxl,XXL,2016-05-21T00:00,TUL,1.7 d,
Apparel,womencasualweardressesjumperssize,Size,xxs,XXS,2016-05-21T00:00,TUL,1.7 d,
Apparel,womencasualweardressesjumperssize,Size,33,33,2016-05-21T00:00,TUL,1.7 d,
Apparel,womencasualweardressesjumperssize,Size,22,22,2016-05-21T00:00,TUL,1.7 d,
Apparel,womencasualweardressesjumperssize,Size,23,23,2016-05-21T00:00,TUL,1.7 d,
Apparel,womencasualweardressesjumperssize,Size,24,24,2016-05-21T00:00,TUL,1.7 d,
Apparel,womencasualweardressesjumperssize,Size,25,25,2016-05-21T00:00,TUL,1.7 d,
Apparel,womencasualweardressesjumperssize,Size,26,26,2016-05-21T00:00,TUL,1.7 d,
Apparel,womencasualweardressesjumperssize,Size,27,27,2016-05-21T00:00,TUL,1.7 d,
Apparel,womencasualweardressesjumperssize,Size,28,28,2016-05-21T00:00,TUL,1.7 d,
Apparel,womencasualweardressesjumperssize,Size,29,29,2016-05-21T00:00,TUL,1.7 d,
Apparel,womencasualweardressesjumperssize,Size,30,30,2016-05-21T00:00,TUL,1.7 d,
Apparel,womencasualweardressesjumperssize,Size,31,31,2016-05-21T00:00,TUL,1.7 d,
Apparel,womencasualweardressesjumperssize,Size,32,32,2016-05-21T00:00,TUL,1.7 d,
Apparel,womencasualweardressesjumperssize,Size,34,34,2016-05-21T00:00,TUL,1.7 d,
Apparel,womencasualweardressesjumperssize,Size,35,35,2016-05-21T00:00,TUL,1.7 d,
Apparel,womencasualweardressesjumperssize,Size,36,36,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenethinicbottomwearpattern,Pattern,digital,Digital,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenethinicbottomwearpattern,Pattern,embroidered,Embroidered,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenethinicbottomwearpattern,Pattern,floral,Floral,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenethinicbottomwearpattern,Pattern,geometric,Geometric,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenethinicbottomwearpattern,Pattern,ikkat,Ikkat,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenethinicbottomwearpattern,Pattern,paisley,Paisley,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenethinicbottomwearpattern,Pattern,polkadots,Polka dots,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenethinicbottomwearpattern,Pattern,printed,Printed,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenethinicbottomwearpattern,Pattern,solid,Solid,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenethinicbottomwearpattern,Pattern,stripes,Stripes,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenethinicbottomwearpattern,Pattern,aztec,Aztec,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenethinicbottomwearpattern,Pattern,bandhani,Bandhani,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenethinicbottomwearpattern,Pattern,batic,Batic,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenethinicbottomwearpattern,Pattern,blockprint,Block print,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenethinicbottomwearpattern,Pattern,checks,Checks,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenethinicsetneckcollar,Neck/Collar,cowlneck,Cowl neck,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenethinicsetneckcollar,Neck/Collar,halterneck,Halter neck,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenethinicsetneckcollar,Neck/Collar,oneshoulder,One Shoulder,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenethinicsetneckcollar,Neck/Collar,bandneck,Band Neck,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenethinicsetneckcollar,Neck/Collar,uneck,U neck,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenethinicsetneckcollar,Neck/Collar,sweetheartneck,Sweet heart neck,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenethinicsetneckcollar,Neck/Collar,vneck,V neck,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenethinicsetneckcollar,Neck/Collar,squareneck,Square neck,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenethinicsetneckcollar,Neck/Collar,shirtcollar,Shirt collar,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenethinicsetneckcollar,Neck/Collar,shawlneck,Shawl neck,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenethinicsetneckcollar,Neck/Collar,scoopneck,Scoop neck,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenethinicsetneckcollar,Neck/Collar,roundneck,Round neck,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenethinicsetneckcollar,Neck/Collar,peterpancollar,Peter pan collar,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenethinicsetneckcollar,Neck/Collar,offshoulder,Off Shoulder,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenethinicsetneckcollar,Neck/Collar,boatneck,Boat neck,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenethinictopwearneckcollar,Neck/Collar,boatneck,Boat neck,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenethinictopwearneckcollar,Neck/Collar,cowlneck,Cowl neck,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenethinictopwearneckcollar,Neck/Collar,halterneck,Halter neck,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenethinictopwearneckcollar,Neck/Collar,offshoulder,Off Shoulder,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenethinictopwearneckcollar,Neck/Collar,oneshoulder,One Shoulder,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenethinictopwearneckcollar,Neck/Collar,peterpancollar,Peter pan collar,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenethinictopwearneckcollar,Neck/Collar,roundneck,Round neck,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenethinictopwearneckcollar,Neck/Collar,scoopneck,Scoop neck,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenethinictopwearneckcollar,Neck/Collar,shawlneck,Shawl neck,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenethinictopwearneckcollar,Neck/Collar,shirtcollar,Shirt collar,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenethinictopwearneckcollar,Neck/Collar,squareneck,Square neck,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenethinictopwearneckcollar,Neck/Collar,vneck,V neck,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenethinictopwearneckcollar,Neck/Collar,sweetheartneck,Sweet heart neck,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenethinictopwearneckcollar,Neck/Collar,other,Other,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenethinictopwearneckcollar,Neck/Collar,bandneck,Band Neck,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenethinictopwearneckcollar,Neck/Collar,sqaureneck,Sqaure neck,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenethinictopwearneckcollar,Neck/Collar,turtleneck,Turtle neck,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenethinictopwearneckcollar,Neck/Collar,crewneck,Crew neck,2016-05-21T00:00,TUL,1.7 d,
Apparel,womenethinictopwearneckcollar,Neck/Collar,henley,Henley,2016-05-21T00:00,TUL,1.7 d,
