"category_code","template_code","display_order","required","filterable","searchable","comparable","visible","editable","metadata"
"MPH1110101113","fabricapparel","17","false","true","true","true","true","true","{""displayGroup"": ""Fabric""}"
"MPH1110101114","fabricapparel","18","false","true","true","true","true","true","{""displayGroup"": ""Fabric""}"
"MPH1110102100","fabricapparel","18","false","true","true","true","true","true","{""displayGroup"": ""Fabric""}"
"MPH1110102101","fabricapparel","19","false","true","true","true","true","true","{""displayGroup"": ""Fabric""}"
"MPH1110102102","fabricapparel","21","false","true","true","true","true","true","{""displayGroup"": ""Fabric""}"
"MPH1110102103","fabricapparel","18","false","true","true","true","true","true","{""displayGroup"": ""Fabric""}"
"MPH1110102104","fabricapparel","20","false","true","true","true","true","true","{""displayGroup"": ""Fabric""}"
"MPH1110103100","fabricapparel","18","false","true","true","true","true","true","{""displayGroup"": ""Fabric""}"
"MPH1110103101","fabricapparel","19","false","true","true","true","true","true","{""displayGroup"": ""Fabric""}"
"MPH1110103102","fabricapparel","15","false","true","true","true","true","true","{""displayGroup"": ""Fabric""}"
"MPH1110103103","fabricapparel","13","false","true","true","true","true","true","{""displayGroup"": ""Fabric""}"
"MPH1110104100","fabricapparel","19","false","true","true","true","true","true","{""displayGroup"": ""Fabric""}"
"MPH1110104101","fabricapparel","17","false","true","true","true","true","true","{""displayGroup"": ""Fabric""}"
"MPH1110104102","fabricapparel","20","false","true","true","true","true","true","{""displayGroup"": ""Fabric""}"
"MPH1110104103","fabricapparel","17","false","true","true","true","true","true","{""displayGroup"": ""Fabric""}"
"MPH1110104104","fabricapparel","17","false","true","true","true","true","true","{""displayGroup"": ""Fabric""}"
"MPH1110104105","fabricapparel","16","false","true","true","true","true","true","{""displayGroup"": ""Fabric""}"
"MPH1110104106","fabricapparel","18","false","true","true","true","true","true","{""displayGroup"": ""Fabric""}"
"MPH1110105100","fabricapparel","22","false","true","true","true","true","true","{""displayGroup"": ""Fabric""}"
"MPH1110105101","fabricapparel","20","false","true","true","true","true","true","{""displayGroup"": ""Fabric""}"
"MPH1110105102","fabricapparel","24","false","true","true","true","true","true","{""displayGroup"": ""Fabric""}"
"MPH1110105103","fabricapparel","19","false","true","true","true","true","true","{""displayGroup"": ""Fabric""}"
"MPH1110105104","fabricapparel","17","false","true","true","true","true","true","{""displayGroup"": ""Fabric""}"
"MPH1110105105","fabricapparel","17","false","true","true","true","true","true","{""displayGroup"": ""Fabric""}"
"MPH1110105106","fabricapparel","15","false","true","true","true","true","true","{""displayGroup"": ""Fabric""}"
"MPH1110105107","fabricapparel","20","false","true","true","true","true","true","{""displayGroup"": ""Fabric""}"
"MPH1110105108","fabricapparel","14","false","true","true","true","true","true","{""displayGroup"": ""Fabric""}"
"MPH1110105109","fabricapparel","19","false","true","true","true","true","true","{""displayGroup"": ""Fabric""}"
"MPH1110106100","fabricapparel","12","false","true","true","true","true","true","{""displayGroup"": ""Fabric""}"
"MPH1111100100","fabricapparel","17","false","true","true","true","true","true","{""displayGroup"": ""Fabric""}"
"MPH1111100101","fabricapparel","17","false","true","true","true","true","true","{""displayGroup"": ""Fabric""}"
"MPH1111100102","fabricapparel","20","false","true","true","true","true","true","{""displayGroup"": ""Fabric""}"
"MPH1111100103","fabricapparel","17","false","true","true","true","true","true","{""displayGroup"": ""Fabric""}"
"MPH1111101100","fabricapparel","18","false","true","true","true","true","true","{""displayGroup"": ""Fabric""}"
"MPH1111101101","fabricapparel","18","false","true","true","true","true","true","{""displayGroup"": ""Fabric""}"
"MPH1111101102","fabricapparel","17","false","true","true","true","true","true","{""displayGroup"": ""Fabric""}"
"MPH1111101103","fabricapparel","17","false","true","true","true","true","true","{""displayGroup"": ""Fabric""}"
"MPH1111101104","fabricapparel","16","false","true","true","true","true","true","{""displayGroup"": ""Fabric""}"
"MPH1111101105","fabricapparel","17","false","true","true","true","true","true","{""displayGroup"": ""Fabric""}"
"MPH1111101106","fabricapparel","16","false","true","true","true","true","true","{""displayGroup"": ""Fabric""}"
"MPH1111101107","fabricapparel","16","false","true","true","true","true","true","{""displayGroup"": ""Fabric""}"
"MPH1111101108","fabricapparel","16","false","true","true","true","true","true","{""displayGroup"": ""Fabric""}"
"MPH1111101109","fabricapparel","16","false","true","true","true","true","true","{""displayGroup"": ""Fabric""}"
"MPH1111102100","fabricapparel","20","false","true","true","true","true","true","{""displayGroup"": ""Fabric""}"
"MPH1111102101","fabricapparel","19","false","true","true","true","true","true","{""displayGroup"": ""Fabric""}"
"MPH1111102102","fabricapparel","18","false","true","true","true","true","true","{""displayGroup"": ""Fabric""}"
"MPH1111102103","fabricapparel","19","false","true","true","true","true","true","{""displayGroup"": ""Fabric""}"
"MPH1111102105","fabricapparel","17","false","true","true","true","true","true","{""displayGroup"": ""Fabric""}"
"MPH1111102104 ","fabricapparel","17","false","true","true","true","true","true","{""displayGroup"": ""Fabric""}"
"MPH1111103100","fabricapparel","16","false","true","true","true","true","true","{""displayGroup"": ""Fabric""}"
"MPH1111103101","fabricapparel","17","false","true","true","true","true","true","{""displayGroup"": ""Fabric""}"
"MPH1111103102","fabricapparel","14","false","true","true","true","true","true","{""displayGroup"": ""Fabric""}"
"MPH1111103103","fabricapparel","18","false","true","true","true","true","true","{""displayGroup"": ""Fabric""}"
"MPH1111103104","fabricapparel","15","false","true","true","true","true","true","{""displayGroup"": ""Fabric""}"
"MPH1111103105","fabricapparel","16","false","true","true","true","true","true","{""displayGroup"": ""Fabric""}"
"MPH1111103106","fabricapparel","17","false","true","true","true","true","true","{""displayGroup"": ""Fabric""}"
"MPH1111103107","fabricapparel","16","false","true","true","true","true","true","{""displayGroup"": ""Fabric""}"
"MPH1111103108","fabricapparel","16","false","true","true","true","true","true","{""displayGroup"": ""Fabric""}"
"MPH1111103109","fabricapparel","11","false","true","true","true","true","true","{""displayGroup"": ""Fabric""}"
"MPH1111104100","fabricapparel","16","false","true","true","true","true","true","{""displayGroup"": ""Fabric""}"
"MPH1111104101","fabricapparel","17","false","true","true","true","true","true","{""displayGroup"": ""Fabric""}"
"MPH1111104102","fabricapparel","17","false","true","true","true","true","true","{""displayGroup"": ""Fabric""}"
"MPH1111104103","fabricapparel","19","false","true","true","true","true","true","{""displayGroup"": ""Fabric""}"
"MPH1111104104","fabricapparel","18","false","true","true","true","true","true","{""displayGroup"": ""Fabric""}"
"MPH1111104105","fabricapparel","17","false","true","true","true","true","true","{""displayGroup"": ""Fabric""}"
"MPH1111104106","fabricapparel","15","false","true","true","true","true","true","{""displayGroup"": ""Fabric""}"
"MPH1111105100","fabricapparel","13","false","true","true","true","true","true","{""displayGroup"": ""Fabric""}"
"MPH1110100100","unisexapparel","16","false","true","true","true","true","true","{""displayGroup"": ""Unisex""}"
"MPH1110100101","unisexapparel","28","false","true","true","true","true","true","{""displayGroup"": ""Unisex""}"
"MPH1110100102","unisexapparel","23","false","true","true","true","true","true","{""displayGroup"": ""Unisex""}"
"MPH1110100103","unisexapparel","15","false","true","true","true","true","true","{""displayGroup"": ""Unisex""}"
"MPH1110100104","unisexapparel","18","false","true","true","true","true","true","{""displayGroup"": ""Unisex""}"
"MPH1110100105","unisexapparel","14","false","true","true","true","true","true","{""displayGroup"": ""Unisex""}"
"MPH1110100106","unisexapparel","18","false","true","true","true","true","true","{""displayGroup"": ""Unisex""}"
"MPH1110100107","unisexapparel","24","false","true","true","true","true","true","{""displayGroup"": ""Unisex""}"
"MPH1110100108","unisexapparel","25","false","true","true","true","true","true","{""displayGroup"": ""Unisex""}"
"MPH1110101100","unisexapparel","20","false","true","true","true","true","true","{""displayGroup"": ""Unisex""}"
"MPH1110101101","unisexapparel","19","false","true","true","true","true","true","{""displayGroup"": ""Unisex""}"
"MPH1110101102","unisexapparel","20","false","true","true","true","true","true","{""displayGroup"": ""Unisex""}"
"MPH1110101103","unisexapparel","19","false","true","true","true","true","true","{""displayGroup"": ""Unisex""}"
"MPH1110101104","unisexapparel","17","false","true","true","true","true","true","{""displayGroup"": ""Unisex""}"
"MPH1110101105","unisexapparel","19","false","true","true","true","true","true","{""displayGroup"": ""Unisex""}"
"MPH1110101106","unisexapparel","18","false","true","true","true","true","true","{""displayGroup"": ""Unisex""}"
"MPH1110101107","unisexapparel","18","false","true","true","true","true","true","{""displayGroup"": ""Unisex""}"
"MPH1110101108","unisexapparel","18","false","true","true","true","true","true","{""displayGroup"": ""Unisex""}"
"MPH1110101109","unisexapparel","21","false","true","true","true","true","true","{""displayGroup"": ""Unisex""}"
"MPH1110101110","unisexapparel","17","false","true","true","true","true","true","{""displayGroup"": ""Unisex""}"
"MPH1110101111","unisexapparel","18","false","true","true","true","true","true","{""displayGroup"": ""Unisex""}"
"MPH1110101112","unisexapparel","18","false","true","true","true","true","true","{""displayGroup"": ""Unisex""}"
"MPH1110101113","unisexapparel","18","false","true","true","true","true","true","{""displayGroup"": ""Unisex""}"
"MPH1110101114","unisexapparel","19","false","true","true","true","true","true","{""displayGroup"": ""Unisex""}"
"MPH1110102100","unisexapparel","19","false","true","true","true","true","true","{""displayGroup"": ""Unisex""}"
"MPH1110102101","unisexapparel","20","false","true","true","true","true","true","{""displayGroup"": ""Unisex""}"
"MPH1110102102","unisexapparel","22","false","true","true","true","true","true","{""displayGroup"": ""Unisex""}"
"MPH1110102103","unisexapparel","19","false","true","true","true","true","true","{""displayGroup"": ""Unisex""}"
"MPH1110102104","unisexapparel","21","false","true","true","true","true","true","{""displayGroup"": ""Unisex""}"
"MPH1110103100","unisexapparel","19","false","true","true","true","true","true","{""displayGroup"": ""Unisex""}"
"MPH1110103101","unisexapparel","20","false","true","true","true","true","true","{""displayGroup"": ""Unisex""}"
"MPH1110103102","unisexapparel","16","false","true","true","true","true","true","{""displayGroup"": ""Unisex""}"
"MPH1110103103","unisexapparel","14","false","true","true","true","true","true","{""displayGroup"": ""Unisex""}"
"MPH1110104100","unisexapparel","20","false","true","true","true","true","true","{""displayGroup"": ""Unisex""}"
"MPH1110104101","unisexapparel","18","false","true","true","true","true","true","{""displayGroup"": ""Unisex""}"
"MPH1110104102","unisexapparel","21","false","true","true","true","true","true","{""displayGroup"": ""Unisex""}"
"MPH1110104103","unisexapparel","18","false","true","true","true","true","true","{""displayGroup"": ""Unisex""}"
"MPH1110104104","unisexapparel","18","false","true","true","true","true","true","{""displayGroup"": ""Unisex""}"
"MPH1110104105","unisexapparel","17","false","true","true","true","true","true","{""displayGroup"": ""Unisex""}"
"MPH1110104106","unisexapparel","19","false","true","true","true","true","true","{""displayGroup"": ""Unisex""}"
"MPH1110105100","unisexapparel","23","false","true","true","true","true","true","{""displayGroup"": ""Unisex""}"
"MPH1110105101","unisexapparel","21","false","true","true","true","true","true","{""displayGroup"": ""Unisex""}"
"MPH1110105102","unisexapparel","25","false","true","true","true","true","true","{""displayGroup"": ""Unisex""}"
"MPH1110105103","unisexapparel","20","false","true","true","true","true","true","{""displayGroup"": ""Unisex""}"
"MPH1110105104","unisexapparel","18","false","true","true","true","true","true","{""displayGroup"": ""Unisex""}"
"MPH1110105105","unisexapparel","18","false","true","true","true","true","true","{""displayGroup"": ""Unisex""}"
"MPH1110105106","unisexapparel","16","false","true","true","true","true","true","{""displayGroup"": ""Unisex""}"
"MPH1110105107","unisexapparel","21","false","true","true","true","true","true","{""displayGroup"": ""Unisex""}"
"MPH1110105108","unisexapparel","15","false","true","true","true","true","true","{""displayGroup"": ""Unisex""}"
"MPH1110105109","unisexapparel","20","false","true","true","true","true","true","{""displayGroup"": ""Unisex""}"
"MPH1110106100","unisexapparel","13","false","true","true","true","true","true","{""displayGroup"": ""Unisex""}"
"MPH1111100100","unisexapparel","18","false","true","true","true","true","true","{""displayGroup"": ""Unisex""}"
"MPH1111100101","unisexapparel","18","false","true","true","true","true","true","{""displayGroup"": ""Unisex""}"
"MPH1111100102","unisexapparel","21","false","true","true","true","true","true","{""displayGroup"": ""Unisex""}"
"MPH1111100103","unisexapparel","18","false","true","true","true","true","true","{""displayGroup"": ""Unisex""}"
"MPH1111101100","unisexapparel","19","false","true","true","true","true","true","{""displayGroup"": ""Unisex""}"
"MPH1111101101","unisexapparel","19","false","true","true","true","true","true","{""displayGroup"": ""Unisex""}"
"MPH1111101102","unisexapparel","18","false","true","true","true","true","true","{""displayGroup"": ""Unisex""}"
"MPH1111101103","unisexapparel","18","false","true","true","true","true","true","{""displayGroup"": ""Unisex""}"
"MPH1111101104","unisexapparel","17","false","true","true","true","true","true","{""displayGroup"": ""Unisex""}"
"MPH1111101105","unisexapparel","18","false","true","true","true","true","true","{""displayGroup"": ""Unisex""}"
"MPH1111101106","unisexapparel","17","false","true","true","true","true","true","{""displayGroup"": ""Unisex""}"
"MPH1111101107","unisexapparel","17","false","true","true","true","true","true","{""displayGroup"": ""Unisex""}"
"MPH1111101108","unisexapparel","17","false","true","true","true","true","true","{""displayGroup"": ""Unisex""}"
"MPH1111101109","unisexapparel","17","false","true","true","true","true","true","{""displayGroup"": ""Unisex""}"
"MPH1111102100","unisexapparel","21","false","true","true","true","true","true","{""displayGroup"": ""Unisex""}"
"MPH1111102101","unisexapparel","20","false","true","true","true","true","true","{""displayGroup"": ""Unisex""}"
"MPH1111102102","unisexapparel","19","false","true","true","true","true","true","{""displayGroup"": ""Unisex""}"
"MPH1111102103","unisexapparel","20","false","true","true","true","true","true","{""displayGroup"": ""Unisex""}"
"MPH1111102105","unisexapparel","18","false","true","true","true","true","true","{""displayGroup"": ""Unisex""}"
"MPH1111102104 ","unisexapparel","18","false","true","true","true","true","true","{""displayGroup"": ""Unisex""}"
"MPH1111103100","unisexapparel","17","false","true","true","true","true","true","{""displayGroup"": ""Unisex""}"
"MPH1111103101","unisexapparel","18","false","true","true","true","true","true","{""displayGroup"": ""Unisex""}"
"MPH1111103102","unisexapparel","15","false","true","true","true","true","true","{""displayGroup"": ""Unisex""}"
"MPH1111103103","unisexapparel","19","false","true","true","true","true","true","{""displayGroup"": ""Unisex""}"
"MPH1111103104","unisexapparel","16","false","true","true","true","true","true","{""displayGroup"": ""Unisex""}"
"MPH1111103105","unisexapparel","17","false","true","true","true","true","true","{""displayGroup"": ""Unisex""}"
"MPH1111103106","unisexapparel","18","false","true","true","true","true","true","{""displayGroup"": ""Unisex""}"
"MPH1111103107","unisexapparel","17","false","true","true","true","true","true","{""displayGroup"": ""Unisex""}"
"MPH1111103108","unisexapparel","17","false","true","true","true","true","true","{""displayGroup"": ""Unisex""}"
"MPH1111103109","unisexapparel","12","false","true","true","true","true","true","{""displayGroup"": ""Unisex""}"
"MPH1111104100","unisexapparel","17","false","true","true","true","true","true","{""displayGroup"": ""Unisex""}"
"MPH1111104101","unisexapparel","18","false","true","true","true","true","true","{""displayGroup"": ""Unisex""}"
"MPH1111104102","unisexapparel","18","false","true","true","true","true","true","{""displayGroup"": ""Unisex""}"
"MPH1111104103","unisexapparel","20","false","true","true","true","true","true","{""displayGroup"": ""Unisex""}"
"MPH1111104104","unisexapparel","19","false","true","true","true","true","true","{""displayGroup"": ""Unisex""}"
"MPH1111104105","unisexapparel","18","false","true","true","true","true","true","{""displayGroup"": ""Unisex""}"
"MPH1111104106","unisexapparel","16","false","true","true","true","true","true","{""displayGroup"": ""Unisex""}"
"MPH1111105100","unisexapparel","14","false","true","true","true","true","true","{""displayGroup"": ""Unisex""}"
"MPH1110100100","storyname","17","false","true","true","true","true","true","{""displayGroup"": ""Story Name""}"
"MPH1110100101","storyname","29","false","true","true","true","true","true","{""displayGroup"": ""Story Name""}"
"MPH1110100102","storyname","24","false","true","true","true","true","true","{""displayGroup"": ""Story Name""}"
"MPH1110100103","storyname","16","false","true","true","true","true","true","{""displayGroup"": ""Story Name""}"
"MPH1110100104","storyname","19","false","true","true","true","true","true","{""displayGroup"": ""Story Name""}"
"MPH1110100105","storyname","15","false","true","true","true","true","true","{""displayGroup"": ""Story Name""}"
"MPH1110100106","storyname","19","false","true","true","true","true","true","{""displayGroup"": ""Story Name""}"
"MPH1110100107","storyname","25","false","true","true","true","true","true","{""displayGroup"": ""Story Name""}"
"MPH1110100108","storyname","26","false","true","true","true","true","true","{""displayGroup"": ""Story Name""}"
"MPH1110101100","storyname","21","false","true","true","true","true","true","{""displayGroup"": ""Story Name""}"
"MPH1110101101","storyname","20","false","true","true","true","true","true","{""displayGroup"": ""Story Name""}"
"MPH1110101102","storyname","21","false","true","true","true","true","true","{""displayGroup"": ""Story Name""}"
"MPH1110101103","storyname","20","false","true","true","true","true","true","{""displayGroup"": ""Story Name""}"
"MPH1110101104","storyname","18","false","true","true","true","true","true","{""displayGroup"": ""Story Name""}"
"MPH1110101105","storyname","20","false","true","true","true","true","true","{""displayGroup"": ""Story Name""}"
"MPH1110101106","storyname","19","false","true","true","true","true","true","{""displayGroup"": ""Story Name""}"
"MPH1110101107","storyname","19","false","true","true","true","true","true","{""displayGroup"": ""Story Name""}"
"MPH1110101108","storyname","19","false","true","true","true","true","true","{""displayGroup"": ""Story Name""}"
"MPH1110101109","storyname","22","false","true","true","true","true","true","{""displayGroup"": ""Story Name""}"
"MPH1110101110","storyname","18","false","true","true","true","true","true","{""displayGroup"": ""Story Name""}"
"MPH1110101111","storyname","19","false","true","true","true","true","true","{""displayGroup"": ""Story Name""}"
"MPH1110101112","storyname","19","false","true","true","true","true","true","{""displayGroup"": ""Story Name""}"
"MPH1110101113","storyname","19","false","true","true","true","true","true","{""displayGroup"": ""Story Name""}"
"MPH1110101114","storyname","20","false","true","true","true","true","true","{""displayGroup"": ""Story Name""}"
"MPH1110102100","storyname","20","false","true","true","true","true","true","{""displayGroup"": ""Story Name""}"
"MPH1110102101","storyname","21","false","true","true","true","true","true","{""displayGroup"": ""Story Name""}"
"MPH1110102102","storyname","23","false","true","true","true","true","true","{""displayGroup"": ""Story Name""}"
"MPH1110102103","storyname","20","false","true","true","true","true","true","{""displayGroup"": ""Story Name""}"
"MPH1110102104","storyname","22","false","true","true","true","true","true","{""displayGroup"": ""Story Name""}"
"MPH1110103100","storyname","20","false","true","true","true","true","true","{""displayGroup"": ""Story Name""}"
"MPH1110103101","storyname","21","false","true","true","true","true","true","{""displayGroup"": ""Story Name""}"
"MPH1110103102","storyname","17","false","true","true","true","true","true","{""displayGroup"": ""Story Name""}"
"MPH1110103103","storyname","15","false","true","true","true","true","true","{""displayGroup"": ""Story Name""}"
"MPH1110104100","storyname","21","false","true","true","true","true","true","{""displayGroup"": ""Story Name""}"
"MPH1110104101","storyname","19","false","true","true","true","true","true","{""displayGroup"": ""Story Name""}"
"MPH1110104102","storyname","22","false","true","true","true","true","true","{""displayGroup"": ""Story Name""}"
"MPH1110104103","storyname","19","false","true","true","true","true","true","{""displayGroup"": ""Story Name""}"
"MPH1110104104","storyname","19","false","true","true","true","true","true","{""displayGroup"": ""Story Name""}"
"MPH1110104105","storyname","18","false","true","true","true","true","true","{""displayGroup"": ""Story Name""}"
"MPH1110104106","storyname","20","false","true","true","true","true","true","{""displayGroup"": ""Story Name""}"
"MPH1110105100","storyname","24","false","true","true","true","true","true","{""displayGroup"": ""Story Name""}"
"MPH1110105101","storyname","22","false","true","true","true","true","true","{""displayGroup"": ""Story Name""}"
"MPH1110105102","storyname","26","false","true","true","true","true","true","{""displayGroup"": ""Story Name""}"
"MPH1110105103","storyname","21","false","true","true","true","true","true","{""displayGroup"": ""Story Name""}"
"MPH1110105104","storyname","19","false","true","true","true","true","true","{""displayGroup"": ""Story Name""}"
"MPH1110105105","storyname","19","false","true","true","true","true","true","{""displayGroup"": ""Story Name""}"
"MPH1110105106","storyname","17","false","true","true","true","true","true","{""displayGroup"": ""Story Name""}"
"MPH1110105107","storyname","22","false","true","true","true","true","true","{""displayGroup"": ""Story Name""}"
"MPH1110105108","storyname","16","false","true","true","true","true","true","{""displayGroup"": ""Story Name""}"
"MPH1110105109","storyname","21","false","true","true","true","true","true","{""displayGroup"": ""Story Name""}"
"MPH1110106100","storyname","14","false","true","true","true","true","true","{""displayGroup"": ""Story Name""}"
"MPH1111100100","storyname","19","false","true","true","true","true","true","{""displayGroup"": ""Story Name""}"
"MPH1111100101","storyname","19","false","true","true","true","true","true","{""displayGroup"": ""Story Name""}"
"MPH1111100102","storyname","22","false","true","true","true","true","true","{""displayGroup"": ""Story Name""}"
"MPH1111100103","storyname","19","false","true","true","true","true","true","{""displayGroup"": ""Story Name""}"
"MPH1111101100","storyname","20","false","true","true","true","true","true","{""displayGroup"": ""Story Name""}"
"MPH1111101101","storyname","20","false","true","true","true","true","true","{""displayGroup"": ""Story Name""}"
"MPH1111101102","storyname","19","false","true","true","true","true","true","{""displayGroup"": ""Story Name""}"
"MPH1111101103","storyname","19","false","true","true","true","true","true","{""displayGroup"": ""Story Name""}"
"MPH1111101104","storyname","18","false","true","true","true","true","true","{""displayGroup"": ""Story Name""}"
"MPH1111101105","storyname","19","false","true","true","true","true","true","{""displayGroup"": ""Story Name""}"
"MPH1111101106","storyname","18","false","true","true","true","true","true","{""displayGroup"": ""Story Name""}"
"MPH1111101107","storyname","18","false","true","true","true","true","true","{""displayGroup"": ""Story Name""}"
"MPH1111101108","storyname","18","false","true","true","true","true","true","{""displayGroup"": ""Story Name""}"
"MPH1111101109","storyname","18","false","true","true","true","true","true","{""displayGroup"": ""Story Name""}"
"MPH1111102100","storyname","22","false","true","true","true","true","true","{""displayGroup"": ""Story Name""}"
"MPH1111102101","storyname","21","false","true","true","true","true","true","{""displayGroup"": ""Story Name""}"
"MPH1111102102","storyname","20","false","true","true","true","true","true","{""displayGroup"": ""Story Name""}"
"MPH1111102103","storyname","21","false","true","true","true","true","true","{""displayGroup"": ""Story Name""}"
"MPH1111102105","storyname","19","false","true","true","true","true","true","{""displayGroup"": ""Story Name""}"
"MPH1111102104 ","storyname","19","false","true","true","true","true","true","{""displayGroup"": ""Story Name""}"
"MPH1111103100","storyname","18","false","true","true","true","true","true","{""displayGroup"": ""Story Name""}"
"MPH1111103101","storyname","19","false","true","true","true","true","true","{""displayGroup"": ""Story Name""}"
"MPH1111103102","storyname","16","false","true","true","true","true","true","{""displayGroup"": ""Story Name""}"
"MPH1111103103","storyname","20","false","true","true","true","true","true","{""displayGroup"": ""Story Name""}"
"MPH1111103104","storyname","17","false","true","true","true","true","true","{""displayGroup"": ""Story Name""}"
"MPH1111103105","storyname","18","false","true","true","true","true","true","{""displayGroup"": ""Story Name""}"
"MPH1111103106","storyname","19","false","true","true","true","true","true","{""displayGroup"": ""Story Name""}"
"MPH1111103107","storyname","18","false","true","true","true","true","true","{""displayGroup"": ""Story Name""}"
"MPH1111103108","storyname","18","false","true","true","true","true","true","{""displayGroup"": ""Story Name""}"
"MPH1111103109","storyname","13","false","true","true","true","true","true","{""displayGroup"": ""Story Name""}"
"MPH1111104100","storyname","18","false","true","true","true","true","true","{""displayGroup"": ""Story Name""}"
"MPH1111104101","storyname","19","false","true","true","true","true","true","{""displayGroup"": ""Story Name""}"
"MPH1111104102","storyname","19","false","true","true","true","true","true","{""displayGroup"": ""Story Name""}"
"MPH1111104103","storyname","21","false","true","true","true","true","true","{""displayGroup"": ""Story Name""}"
"MPH1111104104","storyname","20","false","true","true","true","true","true","{""displayGroup"": ""Story Name""}"
"MPH1111104105","storyname","19","false","true","true","true","true","true","{""displayGroup"": ""Story Name""}"
"MPH1111104106","storyname","17","false","true","true","true","true","true","{""displayGroup"": ""Story Name""}"
"MPH1111105100","storyname","15","false","true","true","true","true","true","{""displayGroup"": ""Story Name""}"
"MPH1110100107","setitems","26","false","true","true","true","true","true","{""displayGroup"": ""Set Items""}"
"MPH1110100106","dresslength","20","false","true","true","true","true","true","{""displayGroup"": ""Dress Length""}"
"MPH1110100106","dressshape","21","false","true","true","true","true","true","{""displayGroup"": ""Dress Shape""}"
"MPH1111102104 ","waistrise","20","false","true","true","true","true","true","{""displayGroup"": ""Waist Rise""}"
"MPH1111100104","colorfamilyapparel","2","false","true","true","true","true","true","{""displayGroup"": ""Color Family""}"
"MPH1111100104","stylecode","3","false","true","true","true","true","true","{""displayGroup"": ""Style Code""}"
"MPH1111100104","colorapparel","4","false","true","true","true","true","true","{""displayGroup"": ""Color""}"
"MPH1111100105","colorfamilyapparel","2","false","true","true","true","true","true","{""displayGroup"": ""Color Family""}"
"MPH1111100105","stylecode","3","false","true","true","true","true","true","{""displayGroup"": ""Style Code""}"
"MPH1111100105","colorapparel","4","false","true","true","true","true","true","{""displayGroup"": ""Color""}"
"MPH1111100106","colorfamilyapparel","2","false","true","true","true","true","true","{""displayGroup"": ""Color Family""}"
"MPH1111100106","stylecode","3","false","true","true","true","true","true","{""displayGroup"": ""Style Code""}"
"MPH1111100106","colorapparel","4","false","true","true","true","true","true","{""displayGroup"": ""Color""}"
"MPH1111101110","colorfamilyapparel","5","false","true","true","true","true","true","{""displayGroup"": ""Color Family""}"
"MPH1111101110","stylecode","6","false","true","true","true","true","true","{""displayGroup"": ""Style Code""}"
"MPH1111101110","colorapparel","7","false","true","true","true","true","true","{""displayGroup"": ""Color""}"
"MPH1111101111","colorfamilyapparel","5","false","true","true","true","true","true","{""displayGroup"": ""Color Family""}"
"MPH1111101111","stylecode","6","false","true","true","true","true","true","{""displayGroup"": ""Style Code""}"
"MPH1111101111","colorapparel","7","false","true","true","true","true","true","{""displayGroup"": ""Color""}"
"MPH1111101112","colorfamilyapparel","5","false","true","true","true","true","true","{""displayGroup"": ""Color Family""}"
"MPH1111101112","stylecode","6","false","true","true","true","true","true","{""displayGroup"": ""Style Code""}"
"MPH1111101112","colorapparel","7","false","true","true","true","true","true","{""displayGroup"": ""Color""}"
"MPH1111103110","colorfamilyapparel","2","false","true","true","true","true","true","{""displayGroup"": ""Color Family""}"
"MPH1111103110","stylecode","3","false","true","true","true","true","true","{""displayGroup"": ""Style Code""}"
"MPH1111103110","colorapparel","4","false","true","true","true","true","true","{""displayGroup"": ""Color""}"
"MPH1111103111","colorfamilyapparel","2","false","true","true","true","true","true","{""displayGroup"": ""Color Family""}"
"MPH1111103111","stylecode","3","false","true","true","true","true","true","{""displayGroup"": ""Style Code""}"
"MPH1111103111","colorapparel","4","false","true","true","true","true","true","{""displayGroup"": ""Color""}"
"MPH1111103112","colorfamilyapparel","2","false","true","true","true","true","true","{""displayGroup"": ""Color Family""}"
"MPH1111103112","stylecode","3","false","true","true","true","true","true","{""displayGroup"": ""Style Code""}"
"MPH1111103112","colorapparel","4","false","true","true","true","true","true","{""displayGroup"": ""Color""}"
"MPH1110100109","colorfamilyapparel","2","false","true","true","true","true","true","{""displayGroup"": ""Color Family""}"
"MPH1110100109","stylecode","3","false","true","true","true","true","true","{""displayGroup"": ""Style Code""}"
"MPH1110100109","colorapparel","4","false","true","true","true","true","true","{""displayGroup"": ""Color""}"
"MPH1110100110","colorfamilyapparel","2","false","true","true","true","true","true","{""displayGroup"": ""Color Family""}"
"MPH1110100110","stylecode","3","false","true","true","true","true","true","{""displayGroup"": ""Style Code""}"
"MPH1110100110","colorapparel","4","false","true","true","true","true","true","{""displayGroup"": ""Color""}"
"MPH1110100111","colorfamilyapparel","2","false","true","true","true","true","true","{""displayGroup"": ""Color Family""}"
"MPH1110100111","stylecode","3","false","true","true","true","true","true","{""displayGroup"": ""Style Code""}"
"MPH1110100111","colorapparel","4","false","true","true","true","true","true","{""displayGroup"": ""Color""}"
"MPH1111100104","stylenote","5","false","true","true","true","true","true","{""displayGroup"": ""Style Note""}"
"MPH1111100105","stylenote","5","false","true","true","true","true","true","{""displayGroup"": ""Style Note""}"
"MPH1111100106","stylenote","5","false","true","true","true","true","true","{""displayGroup"": ""Style Note""}"
"MPH1111101110","stylenote","8","false","true","true","true","true","true","{""displayGroup"": ""Style Note""}"
"MPH1111101111","stylenote","8","false","true","true","true","true","true","{""displayGroup"": ""Style Note""}"
"MPH1111101112","stylenote","8","false","true","true","true","true","true","{""displayGroup"": ""Style Note""}"
